;Scaffold;BEGIN;END;EB1_S114;EB11_S84;EB12_S85;EB13_S86;EB14_S87;EB15_S88;EB16_S89;EB17_S90;EB18_S91;EB19_S92;EB2_S115;EB20_S93;EB21_S94;EB22_S95;EB24_S96;EB25_S97;EB26_S98;EB27_S99;EB28_S100;EB29_S101;EB3_S116;EB30_S102;EB31_S103;EB32_S104;EB33_S105;EB34_S106;EB35_S107;EB37_S108;EB38_S109;EB39_S110;EB40_S111;EB41_S112;EB42_S113;EB6_S117;EB7_S118;EB8_S119;EB9_S83
553;NC_072853.1;56000000;56500000;0,000850094;7,16918e-05;0,000992343;0,000648594;0,000864349;0,000965628;0,000999896;0,00068283;0,000949986;0,000694446;0,00100098;0,00061395;3,99381e-05;0,000813164;0,000774252;5,32632e-06;0,000823346;8,02398e-05;0,000785682;0,00120774;0,00125884;0,000839897;0,000894545;8,30593e-08;0,000915022;0,00107042;0,00101834;4,93661e-05;0,000998082;0,000962124;0,000877437;0,000109355;0,00100727;0,000999406;0,000643964;0,000887008;2,26284e-07
554;NC_072853.1;56500000;57000000;0,000763774;8,86737e-05;0,000386506;0,000741399;0,000378574;0,000685458;0,000703726;0,000970946;0,000664804;0,000752147;0,000914083;0,000762716;0,000658865;0,000981776;0,000879069;0,000550881;0,000961002;3,61794e-05;0,000799822;0,00103861;0,00105082;0,00102844;0,000947473;3,18092e-06;0,000589045;0,00113387;0,000976496;0,000695904;0,00105188;0,000451695;0,00084523;6,13262e-05;0,000773166;0,000399172;0,000756485;0,00049946;8,49401e-05
555;NC_072853.1;57000000;57500000;0,00105879;5,2416e-05;8,335e-06;0,000840944;1,81926e-07;0,000713975;0,00078726;0,000722388;0,000820851;0,000843277;0,00103268;0,000801938;0,001022;0,00088604;0,000961394;0,000953741;0,000873585;5,57258e-05;0,00082647;0,00102197;0,00104557;0,000757196;0,000990339;2,19707e-07;0,000890242;0,000889379;0,00100454;0,000957945;0,000988987;0,000698486;0,000995091;1,7714e-05;0,000835629;0,00101901;0,000831378;0,000900718;9,44774e-06
556;NC_072853.1;57500000;58000000;0,000589364;3,59515e-05;6,80198e-05;0,00041509;4,85487e-07;0,000766499;0,000874323;0,000622745;0,000830357;0,000862794;0,000612809;0,000415047;0,000716205;0,000789894;0,000564453;0,000619842;0,000913334;6,96469e-05;0,000792825;0,000775059;0,000746699;0,000567788;0,000626623;2,76255e-06;0,00080183;0,00079381;0,000800557;0,000825588;0,000876874;0,000742326;0,000601194;7,08824e-05;0,000858374;0,000880213;0,000419996;0,000803476;3,02244e-06
557;NC_072853.1;58000000;58500000;0,000679575;8,81922e-06;3,44376e-05;0,000928643;1,35783e-05;0,0010018;0,00108074;0,000885346;0,00112353;0,0011583;0,00104876;0,000907563;0,00108941;0,000997279;0,000861011;0,000666361;0,000920173;4,47801e-05;0,000918382;0,00116718;0,0011571;0,000887614;0,00104782;1,00989e-06;0,000992779;0,00115727;0,00073961;0,00112307;0,000675911;0,00101527;0,00100517;4,07809e-05;0,00117312;0,00117736;0,000937211;0,000986908;2,36311e-05
558;NC_072853.1;58500000;59000000;0,000957284;1,79983e-05;9,42923e-06;0,00112832;1,64717e-05;0,00131241;0,00114831;0,000926798;0,00115667;0,000921555;0,000994251;0,00106096;0,000913721;0,000970551;0,000429969;0,00111732;0,000853929;2,43435e-05;0,000716202;0,000753603;0,000759213;0,000852515;0,00101286;1,13424e-05;0,000875139;0,00106541;0,00100154;0,0010014;0,000983619;0,000954679;0,000945124;1,60208e-05;0,000993956;0,000901988;0,00110331;0,000962813;1,51661e-05
559;NC_072853.1;59000000;59500000;0,00091908;9,68909e-06;9,4926e-07;0,00108291;2,06448e-06;0,000801412;0,000829404;0,00128824;0,000817816;0,000884161;0,00138405;0,00105686;0,00140005;0,00124299;0,00106518;0,000848628;0,000867932;8,64188e-06;0,00110515;0,000630671;0,000657374;0,00132883;0,00142232;6,24017e-06;0,00131996;0,000945352;0,000938533;0,00104108;0,000935145;0,00127941;0,0013675;4,44853e-07;0,00102689;0,000857967;0,00109523;0,00134422;1,95635e-06
560;NC_072853.1;59500000;60000000;0,00106052;0,000183695;0,00022182;0,000999201;2,06245e-05;0,0012632;0,00127064;0,00126899;0,00122979;0,000988212;0,00139769;0,00105157;0,00128995;0,0011883;0,00114364;0,00108676;0,00117656;0,000236422;0,000964751;0,00165906;0,00162166;0,00124512;0,00111854;2,12654e-06;0,00118547;0,00136598;0,00169823;0,00141526;0,0014582;0,00123293;0,00111376;0,000124535;0,00154665;0,00121769;0,00100872;0,00130063;4,89717e-06
561;NC_072853.1;60000000;60500000;0,00129259;1,09239e-05;1,55359e-05;0,00130284;1,37544e-05;0,0014631;0,00056964;0,00117064;0,00134825;0,00138184;0,00117145;0,00130438;0,00113943;0,00138785;0,000929696;0,00121366;0,00122112;2,61377e-05;0,00118022;0,00116843;0,00119521;0,00111222;0,00120183;1,11896e-05;0,0013648;0,00123966;0,00133966;0,00132028;0,00128302;0,00100585;0,00114564;7,82339e-06;0,00131018;0,00142211;0,00130267;0,00120686;3,75716e-06
562;NC_072853.1;60500000;61000000;0,00130031;0,000132332;0,000125576;0,000394683;6,54462e-06;0,00192059;0,00153786;0,00142858;0,00143247;0,0015043;0,00135143;2,0319e-05;0,00141534;0,00129414;0,00117056;0,00165587;0,0016246;0,000174257;0,00131269;0,00171245;0,00158062;0,00138186;0,00118502;1,42241e-05;0,00144033;0,00157103;0,00145181;0,00135379;0,00134544;0,00135241;0,00116714;0,000222578;0,00134967;0,00174356;0,000444291;0,00143628;6,38832e-08
563;NC_072853.1;61000000;61500000;0,000686916;4,27993e-05;3,87431e-05;0,00107019;7,55662e-07;0,00140375;0,00135344;0,00161299;0,000774535;0,00146639;0,00122554;1,09202e-07;0,00119476;0,00119681;0,00145889;0,00148561;0,00131456;7,24764e-05;0,00103188;0,00125949;0,00131159;0,00160807;0,00119661;1,37257e-05;0,00118491;0,00117311;0,00106544;0,00132885;0,00105247;0,00117272;0,00122073;5,35417e-05;0,00122627;0,00144721;0,00104708;0,00163354;2,4482e-06
564;NC_072853.1;61500000;62000000;0,00109344;7,28107e-05;0,000785809;0,000925102;4,83068e-06;0,00114115;0,00141303;0,00113111;0,00112506;0,00129691;0,00114429;0,000578054;0,00122691;0,00113033;0,0010908;0,00135117;0,00126085;9,78619e-05;0,00111964;0,00116138;0,00107649;0,00111939;0,00122298;0,000575953;0,00123401;0,00127583;0,00121504;0,00119849;0,00126285;0,00105167;0,00113086;6,3238e-05;0,00102812;0,00134916;0,000927904;0,00115667;0,000611194
565;NC_072853.1;62000000;62500000;0,00105428;2,84993e-05;0,000595815;0,00107198;1,53203e-05;0,00117352;0,00132498;0,00110241;0,00106696;0,00120746;0,00132507;0,00104212;0,00134828;0,0013139;0,000889773;0,00109784;0,00100096;3,82903e-05;0,00111756;0,00105495;5,19384e-05;0,000683817;0,00139942;0,00106313;0,00137283;0,00124792;0,00145149;0,000638557;0,0014036;2,0698e-05;0,00126061;2,29829e-05;0,0011291;0,00126613;0,00110657;0,0011609;0,00108179
566;NC_072853.1;62500000;63000000;0,00183019;0,000490647;0,00138965;0,00200095;8,06685e-05;0,00215348;0,00182865;0,00199554;0,00189848;0,00213545;0,00182358;0,00198849;0,00171917;0,00194721;0,00174055;0,00174935;0,00156486;9,16574e-05;0,00194792;0,00181914;0,000187825;0,000255271;0,00208397;0,00189126;0,00205922;0,00216168;0,00181472;0,00131447;0,00172066;0,000113689;0,00177619;0,00123787;0,00194561;0,00209347;0,00204574;0,001994;0,00191366
567;NC_072853.1;63000000;63500000;0,00113122;0,000891499;0,00114661;0,000968462;2,54902e-05;0,000960559;0,00127888;0,000823547;0,00110473;0,000872555;0,000809538;0,000980798;0,000825423;0,00091945;0,000833519;0,000915944;0,000917546;1,29722e-05;0,000748139;0,00102385;8,08895e-05;0,0010009;0,000902897;0,000976223;0,000603414;0,00109065;0,00100192;0,00105376;0,00102773;6,22523e-05;0,000761989;0,00100358;0,000752233;0,000947233;0,000995104;0,000842093;0,00100096
568;NC_072853.1;63500000;64000000;0,000997898;0,00115716;0,00118042;0,00116776;1,75182e-05;0,00123409;0,0011151;0,00116446;0,00101444;0,000990798;0,00111346;0,001194;0,00104951;0,00123691;0,00132781;0,00119942;0,000917113;2,4859e-05;0,000902208;0,000771753;4,13681e-05;0,00107002;0,00126812;0,00114249;0,000571786;0,00104702;0,00116485;0,00115872;0,00121384;2,52798e-05;0,00112406;0,00115622;0,000916891;0,00102123;0,00119851;0,00117161;0,00105966
569;NC_072853.1;64000000;64500000;0,00107094;0,000987183;0,00106108;0,0010308;4,63144e-06;0,00107436;0,00120902;0,000989017;0,00107271;0,00083996;0,00102777;0,0010257;0,00099391;0,000493324;0,000368581;0,000809736;0,00110618;2,37897e-05;0,00120541;0,000971872;4,61131e-05;0,000977158;0,001071;0,00102409;0,000876564;0,000517273;0,00109342;0,00107637;0,00105218;3,37645e-06;0,000995593;0,0010471;0,00114845;0,000893619;0,00106796;0,00101647;0,000947782
570;NC_072853.1;64500000;65000000;0,000788853;0,000794126;0,000939325;0,000922118;3,23233e-05;0,000601847;0,000844396;0,00076976;0,000744955;0,000703839;0,000913276;0,000393347;0,000890825;0,000991694;0,000849488;0,000685632;0,00091998;2,77382e-05;0,000928522;0,000781076;3,3508e-05;0,000613222;0,000962026;0,000392507;0,00086484;0,000784575;0,0007834;0,000975884;0,00066439;3,81263e-05;0,000960736;0,0010037;0,000919177;0,000715456;0,000906129;0,000801075;0,000660889
571;NC_072853.1;65000000;65500000;0,00113892;0,0009356;0,00119474;0,00126673;1,25165e-05;0,00123419;0,00119099;0,00127022;0,00121346;0,00094713;0,00126337;1,02892e-05;0,00131918;0,00127778;0,00107801;0,00098619;0,000965725;1,30387e-05;0,0011003;0,00106034;2,53587e-05;0,000919774;0,00129979;9,42704e-06;0,000808991;0,000861588;0,00116468;0,000480735;0,00113807;2,12661e-05;0,00125872;0,00127626;0,00049593;0,000938106;0,00130583;0,000962008;0,00124561
572;NC_072853.1;65500000;66000000;0,00102589;0,000787536;0,00106019;0,000978481;3,23503e-07;0,000825441;0,000924462;0,000698526;0,00109397;0,00101396;0,000735702;1,56808e-05;0,000683679;0,000693914;0,000734286;0,00078814;0,00100017;3,10377e-05;0,000509066;0,000931578;2,00722e-05;0,000703822;0,000717197;4,05429e-06;0,000868973;0,000954116;0,000951386;0,000303016;0,00064251;6,65911e-06;0,000708037;0,000982343;2,2175e-05;0,00106411;0,000986823;0,000853375;0,000771199
573;NC_072853.1;66000000;66500000;0,0011548;0,000736882;0,000776441;0,000781364;3,16034e-06;0,000979448;0,00120715;0,000908841;0,00118667;0,00100265;0,000883855;6,71527e-06;0,00088293;0,000877227;0,000981797;0,000877677;0,00117171;9,04618e-07;0,000887139;0,00112959;6,18756e-07;0,000722397;0,000929536;3,85047e-07;0,00111159;0,00123643;0,00116771;0,000760384;0,00123049;1,59483e-05;0,000880628;0,000791611;1,91696e-05;0,00108184;0,000821476;0,000939683;0,000748408
574;NC_072853.1;66500000;67000000;0,000410578;0,000701207;0,000750549;0,000557914;1,10988e-06;0,000683964;0,00134783;0,000301132;0,00068898;0,000885387;0,000691073;2,07798e-06;0,000681648;0,000314972;0,000690638;0,000989759;0,000828943;0,000232408;0,000411613;0,000916448;0,000256962;0,00045375;0,000322527;2,91517e-06;0,00104234;0,000728792;0,000935345;0,000714102;0,000874799;1,20939e-05;0,000312153;0,000647558;0,000409892;0,00124676;0,000574352;0,000488867;0,000471972
575;NC_072853.1;67000000;67500000;0,00079036;0,000588588;0,000584727;0,00115897;1,37225e-06;0,00133002;0,000928257;0,000479128;0,000966145;0,000875059;0,000594761;7,236e-06;0,00058234;0,000466649;0,00122473;0,00045611;0,00090392;2,16996e-05;0,00122817;0,000880133;0,000130251;0,000482507;0,000478302;6,65769e-07;0,000638956;0,00114655;0,000880986;0,000591147;0,00085062;2,13717e-05;0,000481515;0,00108258;0,000106254;0,000954674;0,00120796;0,00122165;0,000537686
576;NC_072853.1;67500000;68000000;0,000667608;0,00105212;0,00100763;0,000770544;4,33304e-06;0,00106619;0,000848492;0,00103309;0,00070523;0,000920332;0,00105554;5,7169e-06;0,00104738;0,00103166;0,000859313;0,000894396;0,00119842;2,17457e-05;0,0010318;0,00118258;2,95082e-05;0,00103886;0,00109552;7,86209e-06;0,000774414;0,000934123;0,00121332;0,00106176;0,00115384;1,96331e-05;0,0010488;0,000745545;1,1744e-05;0,00090862;0,000762808;0,00106347;0,00104599
577;NC_072853.1;68000000;68500000;0,00130607;0,00106938;0,00102545;0,00122745;2,10729e-06;0,00147782;0,00104308;0,00103218;0,0014564;0,0012301;0,00107739;2,82796e-06;0,00109266;0,00103369;0,00122038;0,00138132;0,00129199;5,01302e-05;0,00137863;0,00134085;3,01346e-05;0,00104177;0,00108302;2,14318e-06;0,000859185;0,00121145;0,0012711;0,00111873;0,00128513;2,9021e-05;0,00101784;0,00131655;6,56418e-05;0,00132631;0,0012781;0,00142861;0,00104339
578;NC_072853.1;68500000;69000000;0,000752683;0,000909359;0,000791107;0,000860628;8,56266e-06;0,000854995;0,000681584;0,000647855;0,000764641;0,000834018;0,000763372;3,78218e-06;0,000709048;0,000631524;0,0009716;0,000508762;0,000671767;1,41823e-05;0,000846792;0,000714027;5,0677e-06;0,000697745;0,000676248;6,85184e-06;0,000739921;0,000727653;0,000736482;0,000661936;0,000742526;2,88664e-06;0,000643148;0,000864914;0,000742243;0,000776225;0,000850432;0,000841263;0,000692552
579;NC_072853.1;69000000;69500000;0,000626773;0,000693845;0,000692885;0,000786638;1,1936e-05;0,000705098;0,00070434;0,000424044;0,000561748;0,000794075;0,000706399;5,96373e-07;0,000445153;0,00042327;0,000690547;0,000889679;0,000566931;4,35022e-05;0,000831277;0,000540908;2,19176e-06;0,000521946;0,00044886;9,44922e-06;0,000686424;0,000823584;0,000531623;0,000546763;0,000533421;1,00258e-05;0,000463752;0,00085773;0,000667001;0,000822408;0,000815801;0,000744334;0,000521822
580;NC_072853.1;69500000;70000000;0,000740928;0,000516805;0,000803952;0,000815984;2,64873e-06;0,000123929;0,00106875;0,000583982;0,000717033;0,000683553;0,000799747;1,01599e-05;0,000597867;0,000595818;0,00067902;0,000763941;0,000780875;0,000319923;0,000784526;0,000739983;1,13708e-05;0,000507645;0,000619738;1,26935e-06;0,000719679;0,000897142;0,000852067;0,000607869;0,00083777;3,82437e-05;0,000625319;0,000833147;0,000805199;0,000690139;0,000803261;0,000776043;0,00063483
581;NC_072853.1;70000000;70500000;0,000730961;0,000966434;0,000840709;0,000955518;6,29115e-06;8,98366e-05;0,00103534;0,000723892;0,000790887;0,00112048;0,000775325;1,64334e-06;0,000794971;0,000728939;0,000966315;0,00121749;0,00122643;0,00119473;0,000962381;0,00124067;1,4152e-05;0,00121663;0,000767408;1,72968e-06;0,00094382;0,00110682;0,00109299;0,00122394;0,00110339;1,77023e-05;0,00087841;0,00105944;0,000750618;0,0012345;0,000975074;0,00093847;0,00114097
582;NC_072853.1;70500000;71000000;0,000888099;0,0011248;0,00120945;0,0008563;7,66276e-06;2,34311e-05;0,000981977;0,000273072;0,000928159;0,000777164;0,000610013;6,3689e-06;0,000752862;0,000765794;0,00102593;0,00110134;0,00101696;0,0010507;0,000876365;0,00102971;1,50778e-05;0,00130444;0,000870286;3,3187e-06;0,000868081;0,000912035;0,000909303;0,000768129;0,000963515;3,55435e-05;1,69576e-05;0,000957075;0,000580527;0,000805936;0,000853615;0,00110501;0,000777463
583;NC_072853.1;71000000;71500000;0,00120004;0,00115568;0,00113618;0,000383912;3,22244e-06;1,93126e-05;0,00125867;5,91908e-07;0,00118656;0,000706803;0,000996449;2,40583e-06;0,00113249;0,00109944;0,000835244;0,001161;0,00134897;0,00105115;0,00110033;0,00136231;6,95728e-06;0,000933252;0,00113501;4,88237e-06;0,00122468;0,00114768;0,00118747;0,000683997;0,00122117;2,6851e-05;1,30921e-05;0,00077753;0,00136855;0,000742223;0,000373663;0,0006522;0,000702818
584;NC_072853.1;71500000;72000000;0,000910927;0,0011384;0,00101249;5,54144e-05;2,92583e-06;3,02353e-05;0,00107223;2,7723e-05;0,000945331;0,00115205;0,000766517;6,22118e-06;0,00101671;0,000995176;0,00125105;0,000964567;0,000775243;0,00110413;0,00080047;0,000769745;4,97059e-07;0,000512798;0,000954364;9,24027e-06;0,00129163;0,00096882;0,000966369;0,00116828;0,000895991;1,79387e-05;2,31193e-05;0,00123505;0,000746938;0,00113354;2,15467e-05;0,000774073;0,00111957
585;NC_072853.1;72000000;72500000;0,000962651;0,00126869;0,000954949;2,56422e-05;7,12245e-06;3,28955e-05;0,00105017;4,76159e-06;0,0010203;0,000776287;0,000883523;1,30967e-06;0,000493206;0,000748568;0,000777006;0,000795163;0,00105897;0,000902888;0,00104427;0,00102582;1,00511e-05;0,00104759;0,000770208;2,47749e-06;0,00110596;0,00100082;0,000993594;0,000765605;0,0010689;3,42225e-05;2,96476e-05;0,000747535;0,000823265;0,00082074;2,08683e-05;0,000791404;0,000768837
586;NC_072853.1;72500000;73000000;0,00124926;0,000674915;0,000744378;4,40721e-05;5,22508e-06;5,13073e-05;0,00115784;8,87818e-07;0,0012573;0,000650843;0,00106111;1,89582e-06;3,73146e-06;0,00128556;0,00121816;0,00125352;0,00122831;0,000722143;0,000634597;0,00124302;1,00446e-05;0,00107674;0,00132651;0,000344493;0,00114018;0,00134993;0,00138618;0,000619134;0,00126673;4,13906e-05;5,04033e-05;0,00126883;0,00104688;0,00064218;2,67798e-05;0,00111052;0,000651265
587;NC_072853.1;73000000;73500000;0,000900972;0,00121395;0,00102114;5,53176e-05;3,79138e-07;0,000317;0,000825013;6,81814e-06;0,00103473;0,00110172;0,000869124;1,20775e-05;3,56059e-05;0,000878514;0,000855378;0,000625656;0,000907499;0,00109663;0,00115781;0,000953464;5,92948e-05;0,000930363;0,000929861;0,00116913;0,000986227;0,000578741;0,000626785;0,00114621;0,000582241;6,74809e-05;6,03607e-05;0,000948554;0,000888307;0,00117905;4,54267e-05;0,000821532;0,00112422
588;NC_072853.1;73500000;74000000;0,00126397;0,00133251;0,00122229;1,56739e-05;5,68035e-06;0,00085463;0,000747255;2,0036e-05;0,00130637;0,00133231;0,00115662;5,32396e-06;9,50285e-05;0,00108519;0,00134707;0,000870537;0,00103907;0,00127021;0,00127846;0,00134659;8,30466e-05;0,00138497;0,00110577;0,000980674;0,00107254;0,00108659;0,000882884;0,00133108;0,000928491;1,82421e-05;1,64104e-05;0,0013397;0,0011077;0,00140733;6,68148e-06;0,00114206;0,00133065
589;NC_072853.1;74000000;74500000;0,00146592;0,0015069;0,00129297;0,00039343;0,000985059;0,00123485;0,000976146;0,000305631;0,00183047;0,00153226;0,00169167;0,00037228;0,000515188;0,00140501;0,00140071;0,0017373;0,000532471;0,0016993;0,00137209;0,00136698;0,000454656;0,000931716;0,00149284;0,00174306;0,00175382;0,00165367;0,00148744;0,00154967;0,00154376;0,000490736;0,00127934;0,00160399;0,00191074;0,00159559;0,000269155;0,00175616;0,00153289
590;NC_072853.1;74500000;75000000;0,000993467;0,00133238;0,00161892;4,45978e-05;0,00134238;0,00113167;0,000988502;9,21447e-06;0,00136856;0,00122189;0,000997135;7,20063e-07;0,000293543;0,00126712;0,000820476;0,000878763;0,000346577;0,0017238;0,00109701;0,00130517;0,000290644;0,0013015;0,00129352;0,00123227;0,00137753;0,00115487;0,00113196;0,0015313;0,00108436;6,0474e-05;0,00137957;0,00157178;0,00113794;0,00156459;5,77412e-05;0,000879512;0,00120508
591;NC_072853.1;75000000;75500000;0,00156042;0,000898085;0,00110428;0,000112016;0,00104922;0,00139447;0,00120702;4,89737e-06;0,00158197;0,00143731;0,00165468;8,02371e-06;3,5733e-05;0,00141116;0,0015265;0,00105039;2,56511e-05;0,00131495;0,00117213;0,00146636;6,2327e-06;0,00141861;0,00124529;0,00145159;0,0010299;0,00160729;0,00134087;0,00120248;0,00125462;0,000128114;0,00149498;0,00185252;0,00163835;0,00124701;0,00010186;0,00156629;0,00124726
592;NC_072853.1;75500000;76000000;0,00144387;0,00149181;0,00135093;1,79477e-05;0,00138999;0,00109723;0,00153626;3,72539e-06;0,00137454;0,00123922;0,00138113;7,00487e-08;1,94382e-05;0,00121792;0,00124883;0,00120405;5,84988e-05;0,0011593;0,00124878;0,00129532;0,000102474;0,00112926;0,000993028;0,00114856;0,000855023;0,00132794;0,0011194;0,00119945;0,00118922;5,35772e-06;0,00107769;0,00129055;0,00127257;0,00111606;1,81706e-05;0,00128034;0,00105244
593;NC_072853.1;76000000;76500000;0,000955226;0,000644403;0,00102968;0,000402051;0,000729529;0,000729446;0,000838659;3,67247e-05;0,00103014;0,000653743;0,000953301;5,43511e-05;7,10205e-05;0,000985375;0,000890481;0,00099332;6,05958e-05;0,00088706;0,000919371;0,000986374;4,78308e-05;0,000654073;0,00102465;0,000690923;0,000691513;0,000915803;0,000763049;0,000838239;0,000710853;3,23294e-05;0,00081414;0,000766461;0,000955152;0,00098673;0,000425986;0,00092689;0,000827762
594;NC_072853.1;76500000;77000000;0,000980833;0,000759107;0,00112389;0,00100251;0,00015977;0,000870533;0,00108549;0,000995791;0,00109602;0,00118696;0,00121913;0,000954736;8,05508e-06;0,000953639;0,000965541;0,000938734;0,000999249;0,00110942;0,000713213;0,000990944;0,000778486;0,00113122;0,000997074;0,00113023;0,00104624;0,0010843;0,000938714;0,00107232;0,000900563;1,73351e-05;0,000753898;0,000617205;0,00110549;0,00113092;0,000969251;0,00105212;0,00103718
595;NC_072853.1;77000000;77500000;0,000678775;0,000925618;0,000629282;0,000582031;3,12786e-06;0,000472007;0,000800497;0,00073203;0,000571847;0,00107414;0,00105727;0,000692661;1,62302e-05;2,13391e-05;0,000537163;0,000968873;0,000793959;0,000923364;0,00112576;0,000886874;0,000911463;0,000942189;0,000740891;0,000908044;0,000968;0,000538185;0,000438527;0,000917087;0,000430377;9,17631e-06;0,000981415;4,19705e-05;0,00062511;0,000828998;0,000624021;0,000436824;0,000887458
596;NC_072853.1;77500000;78000000;0,000422947;0,00121163;0,00119583;0,00108317;6,63985e-06;0,00143942;0,00131198;0,0010548;0,00138479;0,00108224;0,0014281;0,00105383;0,000280252;0,000921623;0,000790336;0,00105884;0,00130654;0,00107279;0,000989305;0,00132232;0,00140782;0,0009106;0,000603929;0,000900556;0,00105317;0,001016;0,00138101;0,0014114;0,00146513;1,14003e-05;0,000698049;0,000316723;0,00144526;0,0014517;0,00112085;0,000888432;0,00100243
597;NC_072853.1;78000000;78500000;0,000996152;0,000470653;0,00131849;0,00109828;2,70948e-06;0,000835648;0,00122366;0,00103005;0,00124592;0,00107501;0,00115178;0,00103768;3,59936e-05;0,00103258;0,00121645;0,000878347;0,00102413;0,00102523;0,000880908;0,00116819;0,00124222;0,000986723;0,00108815;0,00098399;0,00114413;0,0012455;0,000827635;0,00105039;0,000751478;3,01019e-05;0,000909428;4,35651e-05;0,00122009;0,00116146;0,00112858;0,00103269;0,00102085
598;NC_072853.1;78500000;79000000;0,00119669;9,03699e-05;0,000688252;0,000781517;1,69052e-06;0,00129225;0,000641905;0,00115066;0,00063173;0,000841732;0,000875262;0,00113043;7,96638e-05;0,00120725;0,000642982;0,00104909;0,00108535;0,00104166;0,00120934;0,00128558;0,00123854;0,000963905;0,00118367;0,00101644;0,00103399;0,000682384;0,00126675;0,000831528;0,00125598;1,86554e-05;0,000955101;3,56246e-05;0,000633576;0,00133479;0,000766647;0,000938136;0,000718657
599;NC_072853.1;79000000;79500000;0,00121938;7,41493e-05;0,00143297;0,00120594;4,88541e-06;0,00106453;0,00138809;0,00109722;0,00134791;0,00119479;0,00121356;0,00143321;5,63091e-05;0,00105484;0,00099952;0,00127892;0,00145562;0,00107383;0,00111613;0,000596354;0,00121855;0,00123231;0,00127339;0,00120043;0,00121024;0,00104872;0,00101295;0,00102962;0,000992955;0,000549954;0,00132005;4,54228e-06;0,00136434;0,00107801;0,00124599;0,000771502;0,000574655
600;NC_072853.1;79500000;80000000;0,00121819;1,39074e-05;0,00106769;0,000915195;3,13684e-07;0,000968829;0,000979603;1,1937e-06;0,00101079;0,000939002;0,000879861;0,000984064;6,80132e-06;0,000908803;0,000978793;0,000934278;0,000973241;0,000900879;0,00113918;0,00100015;0,001087;0,00094863;0,0012585;0,000890779;0,000944497;0,000988443;0,000980004;0,000874351;0,000944949;0,00090385;0,00116234;1,04949e-05;0,00104522;0,00094054;0,000917347;0,000240406;0,000852154
601;NC_072853.1;80000000;80500000;0,000833669;3,98907e-05;0,00117375;0,00106471;2,85599e-05;0,0016485;0,0011938;3,52692e-05;0,00115906;0,00117505;0,00132654;0,000488937;9,25484e-05;0,00126072;0,00121111;0,000900706;0,000578266;0,00127467;0,00130392;0,00110309;0,00141311;0,00128164;0,000928065;0,00126668;0,000996886;0,00131373;0,00158519;0,000814389;0,00157609;0,00124734;0,00124827;6,95088e-05;0,00120538;0,00113822;0,00105914;0,0013067;0,00112628
602;NC_072853.1;80500000;81000000;0,00162612;5,51128e-05;0,00110368;0,00157241;2,06178e-05;0,001453;0,00115806;1,58191e-05;0,00107108;0,0014136;0,00141193;0,00124302;8,96156e-05;0,00161388;0,00146519;0,00135001;0,00131482;0,00138857;0,00152751;0,00144989;0,0014273;0,001196;0,00169785;0,00122107;0,00152279;0,00157936;0,00147795;0,00134939;0,00149154;0,00127593;0,000953553;7,08757e-05;0,00112609;0,00146732;0,00153392;0,00138481;0,00131976
603;NC_072853.1;81000000;81500000;0,00122545;5,97999e-05;0,00111663;0,000790368;1,19342e-05;0,00142123;0,00112667;8,82365e-06;0,001191;0,00106219;0,000847765;0,000874722;3,05354e-05;0,000876783;0,00124666;0,0010056;0,000873301;0,000876681;0,000831732;0,00136118;0,000640918;0,000618424;0,00122592;0,000753952;0,00091326;0,00120078;0,0013698;0,00103101;0,00135168;0,000686874;0,00100542;4,28565e-06;0,00118711;0,00116132;0,000799437;0,00130959;0,000977778
604;NC_072853.1;81500000;82000000;0,00106821;0,00113722;0,00102088;0,000734098;6,94734e-06;0,00133981;0,00100462;1,67903e-05;0,000944401;0,0013426;0,00110476;0,000937624;4,14638e-05;0,000947635;0,00132512;0,00110416;0,000972326;0,0011892;0,000748169;0,00119506;0,000988596;0,000782058;0,00122243;0,000748529;0,00115163;0,00135464;0,00128398;0,00131823;0,00130271;0,000740876;0,000878209;4,4998e-05;0,000978123;0,00115368;0,00074752;0,00130098;0,00111859
605;NC_072853.1;82000000;82500000;0,00121093;0,000805144;0,00123243;0,000908562;3,28384e-05;0,00135029;0,00122075;2,61899e-05;0,00135803;0,00118586;0,00106953;0,00124593;0,000115858;0,00111532;0,000891532;0,000957041;0,00126416;0,000831727;0,00107017;0,00131582;0,00112114;0,000834272;0,00127831;0,000798185;0,00142962;0,000948768;0,00135215;0,00112558;0,00130033;0,000870576;0,00117399;0,000827738;0,00122258;0,000989469;0,000908244;0,00103134;0,00094244
606;NC_072853.1;82500000;83000000;0,0011657;0,00121762;0,00138768;0,001259;1,69473e-05;0,00130898;0,00137143;9,59578e-06;0,00132405;0,00136121;0,00112769;0,00141173;6,81056e-05;0,00131274;0,0012828;0,00110408;0,00142026;0,00121348;0,00146025;0,00137123;0,00122927;0,00124109;0,00139942;0,00123496;0,00132894;0,00132925;0,00136486;0,00101555;0,00131074;0,00127613;0,00100853;0,00131381;0,00142795;0,00105477;0,00127824;0,00135755;0,00125197
