;Scaffold;BEGIN;END;EB1_S114;EB11_S84;EB12_S85;EB13_S86;EB14_S87;EB15_S88;EB16_S89;EB17_S90;EB18_S91;EB19_S92;EB2_S115;EB20_S93;EB21_S94;EB22_S95;EB24_S96;EB25_S97;EB26_S98;EB27_S99;EB28_S100;EB29_S101;EB3_S116;EB30_S102;EB31_S103;EB32_S104;EB33_S105;EB34_S106;EB35_S107;EB37_S108;EB38_S109;EB39_S110;EB40_S111;EB41_S112;EB42_S113;EB6_S117;EB7_S118;EB8_S119;EB9_S83
926;NC_072853.1;11250000;11500000;4,39755e-05;0,000887811;0,000705545;0,000707089;0,00116291;0,00123652;0,000982055;0,000909725;0,000721059;0,00106332;0,001087;0,0012142;0,00104702;0,000908714;0,00092304;0,00136058;0,000896498;0,000708454;0,0010403;0,000749927;0,000937038;0,00071626;0,000161173;0,000896947;0,00127756;0,00104564;0,00119942;1,06241e-05;0,000826334;0,00117938;0,000940162;0,000853413;0,000687343;0,00130271;0,00070609;0,000495382;0,000879746
927;NC_072853.1;11500000;11750000;1,73898e-07;0,00104056;0,000799064;0,000816766;0,000469316;0,000781877;0,000688163;0,000844101;0,000770775;0,000623267;0,000877993;0,000303089;0,000981995;0,00100958;0,00074463;0,000741502;0,000772538;0,000794359;0,000824708;0,000928239;0,000829439;0,000786024;0,000198208;0,000783146;0,000781609;0,000790113;0,000817796;4,74381e-07;0,000630586;0,000689376;0,00086784;0,000667948;0,000772263;0,000788917;0,000769064;0,000917041;0,000615479
928;NC_072853.1;11750000;12000000;2,12674e-05;0,000559737;0,000843124;0,000873047;0,000603185;0,000820918;0,000483781;0,000350437;0,000902774;0,000476443;0,00109071;4,66558e-06;0,000900516;0,000924027;0,000959996;0,000577169;0,000837865;0,000864024;0,000764895;0,000813591;0,000406465;0,000904219;0,000208095;0,000812259;0,000747554;0,000932459;0,00040571;1,1681e-05;0,000907972;0,00103707;0,000685793;0,00101592;0,000844669;0,000881882;0,000875514;0,000923332;0,000778493
929;NC_072853.1;12000000;12250000;9,98442e-06;0,000196134;0,00113192;0,00103996;0,000962654;0,0013218;0,000988934;0,000490941;0,00094666;0,00121396;0,00101958;6,08307e-06;0,00100352;0,000969066;0,000133382;0,0010267;0,000562;0,00100058;0,00038284;0,000911715;0,000462362;0,00104379;0,000160723;0,000452715;0,000581062;0,000202713;0,000686421;3,3838e-05;0,00132744;0,00113484;0,00112166;0,00128945;0,0010357;0,00122546;0,00108994;0,00123129;0,00084066
930;NC_072853.1;12250000;12500000;5,96072e-06;0,00125864;0,00112707;0,00116503;0,00102127;0,00109153;0,000921112;0,000845713;0,00118955;0,00106307;0,000987155;6,32205e-06;0,000998732;0,00100875;0,000702747;0,000874095;0,00102238;0,00117651;0,00119775;0,000995293;0,000853487;0,00107854;0,000141749;0,00102268;0,000987005;0,000724611;0,000916304;2,17058e-05;0,00120161;0,00100697;0,000828102;0,00133513;0,00117598;0,000739189;0,0011558;0,000827922;0,00110095
931;NC_072853.1;12500000;12750000;0,000283503;0,00103434;0,000912932;0,000835907;0,000807401;0,00089044;0,000692889;0,000630848;0,000849356;0,000746237;0,000800147;7,9704e-08;0,000687557;0,00070833;0,00106373;0,000304858;0,00107437;0,000922478;0,000961079;0,00129999;0,000660384;0,000798065;0,000204302;0,000973897;0,00116999;0,00105482;0,000664992;7,4727e-06;0,000839701;0,000844771;0,000190894;0,000914846;0,000836293;0,000756119;0,000833287;0,000617704;0,000944502
932;NC_072853.1;12750000;13000000;0,00138934;0,000971328;0,000915728;0,000834692;0,000924762;0,00139542;0,000824142;0,00151327;0,00089678;0,00100804;0,00149613;3,54364e-06;0,00136395;0,00124084;0,00144657;0,000832447;0,000996378;0,000890932;0,000768685;0,00131;0,00157869;0,000821484;0,000255737;0,000969515;0,00112129;0,00159631;0,000677034;9,00258e-05;0,000928387;0,000882066;0,000894295;0,000986928;0,000839677;0,00104072;0,000735112;0,00128316;0,000963899
933;NC_072853.1;13000000;13250000;0,00138117;0,00131045;0,00116971;0,00110318;0,00132042;0,00133583;0,00087402;0,00118296;0,00113119;0,00126978;0,00128373;1,41681e-05;0,000614094;0,000627651;0,00127582;0,000754704;0,000560747;0,00114257;0,00134683;0,00126992;0,0012301;0,00106409;0,000118577;0,00123672;0,000565357;0,00121266;0,000910131;2,69457e-05;0,00119642;0,00122036;0,00130987;0,00124067;0,00106953;0,00118493;0,00113446;1,07181e-05;0,000833038
934;NC_072853.1;13250000;13500000;0,00129;0,000650615;0,000862712;0,000865951;0,000710836;0,000832081;0,00121786;0,000814965;0,000869896;0,000715204;0,00113187;7,87681e-06;0,00127029;0,00107906;0,00128051;0,00124001;0,0011383;0,000919575;0,000928639;0,000666786;0,000820785;0,000805472;0,000199807;0,000468815;0,000236441;0,00126525;0,00119001;2,49031e-05;0,000719858;0,000699214;0,000711402;0,00073864;0,000823619;0,000651721;0,000872307;1,19336e-05;0,000807858
935;NC_072853.1;13500000;13750000;0,000856228;0,000927999;0,000447121;0,000392317;0,00100711;0,00101298;0,000899513;0,000879071;0,000538832;0,00100138;0,00113861;3,18546e-07;0,000724784;0,00067291;0,00086523;0,000901434;0,00100996;0,000416929;0,000902823;0,00102685;0,000913428;0,000378635;0,000191449;0,000656161;0,000943094;0,000966067;0,000934511;3,51008e-05;0,00112813;0,000876686;0,00100001;0,00108729;0,000401832;0,000717592;0,000397422;0,000626842;0,000515
936;NC_072853.1;13750000;14000000;0,00110087;0,00138509;0,0012943;0,00127955;0,00125681;0,00112085;0,00118875;0,00137535;0,0014587;0,00074918;0,00147266;1,11928e-05;0,0013077;0,00121883;0,00118601;0,00107639;0,00146259;0,00147009;0,00137483;0,00103187;0,00142712;0,00122769;0,00017596;0,00136772;0,00127086;0,00131088;0,00121998;0,000161099;0,00124089;0,0012097;0,00144704;0,00130582;0,00130344;0,00119615;0,00136899;0,00106543;0,00138719
937;NC_072853.1;14000000;14250000;0,00107769;0,00149379;0,00152232;0,00149827;0,00123234;0,00109506;0,00103872;0,000970963;0,00168548;0,000571015;0,00144671;1,3637e-06;0,00104186;0,00102713;0,00117833;0,00121688;0,000945312;0,00148789;0,00150724;0,00171696;0,000981676;0,00143014;0,000281163;0,000944595;0,00116348;0,00101903;0,000996438;2,71754e-05;0,00171908;0,00149625;0,00137173;0,00182174;0,00146963;0,00119948;0,00150288;0,00107405;0,000540717
938;NC_072853.1;14250000;14500000;0,00125379;0,00125261;0,00123419;0,00125506;0,00177386;0,00137265;0,00115076;0,00156735;0,00129459;0,00117633;0,00104479;0,000941558;0,00139798;0,00124869;0,00116623;0,000680856;0,00149087;0,00150373;0,0013459;0,00117849;0,00166645;0,00124111;0,000132413;0,00127227;0,000755347;0,00157125;0,00126938;0,000135867;0,00125072;0,00105309;0,00161523;0,00137719;0,00137683;0,00152505;0,00120422;0,00119359;0,00124352
939;NC_072853.1;14500000;14750000;0,00107117;0,00103943;0,000606189;0,000630818;0,00101042;0,000875441;0,000973773;0,000887583;0,000691125;0,00129132;0,000481197;0,000871725;0,000966892;0,000921206;0,000976263;0,00103142;0,000725758;0,000605432;0,000847203;0,000831919;0,000932298;0,000583349;0,000659793;0,0010153;0,0010614;0,000530964;0,000974108;1,57088e-05;0,00078811;0,000949398;0,000395714;0,000806574;0,000620224;0,00102686;0,000604998;0,00105;0,00112173
940;NC_072853.1;14750000;15000000;0,00146884;0,0013834;0,00147041;0,00141248;0,00123204;0,00133364;0,00137137;0,00132168;0,00152839;0,0012241;0,000453627;0,00129512;0,00159757;0,00152526;0,0011307;0,00120466;0,00119652;0,00151482;0,000915125;0,00140191;0,00140328;0,00141296;0,00138424;0,00132738;0,00128487;0,00150089;0,0013528;7,07717e-05;0,00141357;0,00120493;0,00108063;0,0013788;0,00147107;0,00109919;0,00145878;0,00132864;0,00134931
941;NC_072853.1;15000000;15250000;0,000963873;0,000116234;0,00123419;0,00108663;0,00065637;0,000128226;0,00116626;0,00110736;0,00110832;0,00069941;0,00118949;0,0011055;0,00109326;0,001006;0,000665266;0,00114817;0,00100029;0,00115881;0,000312411;0,0011776;0,00114067;0,00109598;0,00120571;0,00079836;0,00124214;0,000408727;0,00121161;0,000118307;0,00109963;3,59714e-05;3,67446e-05;0,00107798;0,00105506;0,00124451;0,00112788;0,00120347;0,00104081
942;NC_072853.1;15250000;15500000;0,000893832;0,000526975;0,000952536;0,000798383;0,000429585;0,000300148;0,00102865;0,000578822;0,000671109;0,000626048;0,000820252;0,000595932;0,000861579;0,000671957;0,000411856;0,000923594;0,00101489;0,000851307;0,000904045;0,000818019;0,000585338;0,00078019;0,000674455;0,000502417;0,000746046;0,000630097;0,000994092;5,14233e-05;0,000757546;0,000449159;0,000692176;0,000843965;0,00085277;0,000181196;0,000823659;0,000774995;0,000983621
943;NC_072853.1;15500000;15750000;0,000878054;0,000922945;0,00106186;0,00103444;0,000745969;0,0010962;0,000468052;0,000704025;0,000758901;0,000786402;0,000866605;0,000637037;0,0010571;0,000976875;0,000354599;0,000994567;0,00113054;0,00114162;0,000935408;0,000966098;0,000818167;0,000927178;0,000807603;0,000779651;0,000772498;0,000513103;0,000321377;0,000139474;0,000900092;0,000844378;0,000795847;0,000913063;0,000960463;0,000894061;0,00097884;0,000748493;0,0010268
944;NC_072853.1;15750000;16000000;0,000359477;0,00152762;0,00149485;0,00140757;0,000950502;0,00119037;0,000613318;0,00102249;0,00131366;0,00151009;0,00130441;0,000991928;0,0012223;0,00101828;0,00127602;0,00155781;0,000595389;0,00155341;0,00138687;0,00122813;0,00121853;0,00137079;0,00123439;0,00130903;0,00111515;0,00129247;0,000699249;0,000245283;0,00122671;0,00133725;0,00142955;0,00105607;0,00149383;0,00111171;0,00131578;0,00107577;0,00125317
945;NC_072853.1;16000000;16250000;0,00091834;0,00119446;0,000780364;0,000751953;0,0010812;0,001014;0,000771283;0,000874599;0,000945925;0,000896015;0,00123534;0,000891619;0,00123341;0,00115495;0,00120496;0,000960525;0,00104047;0,000789583;0,000870767;0,00104224;0,000891517;0,000805426;0,00103527;0,00113716;0,000961893;0,00114993;0,00080739;1,89993e-05;0,00107633;0,00108196;0,000732068;0,000746049;0,000801054;0,000612253;0,000763726;0,000950862;0,00082857
946;NC_072853.1;16250000;16500000;0,000584628;0,000701092;0,000728903;0,000770175;0,00054422;0,000479644;0,000440399;0,00067158;0,000687685;0,000332608;0,000713288;0,000634996;0,00069062;0,00064457;0,000794893;0,000497062;0,000892057;0,000771453;0,000355398;0,000661718;0,000630817;0,000695122;0,000885588;0,000719723;0,0008121;0,000657873;0,00043137;6,51159e-05;0,000758225;0,000636957;0,000590677;0,000325117;0,000798806;0,000679623;0,000741614;0,000772575;0,000738661
947;NC_072853.1;16500000;16750000;0,000766898;0,000763265;0,000776523;0,00062766;0,000923062;0,000604225;0,000593252;0,000750965;0,000812331;0,000739435;0,000916315;0,00080639;0,000868499;0,000789398;0,000764446;0,000637475;0,000675908;0,000676541;0,000743236;0,00073989;0,000758073;0,000742964;0,000909152;0,000487933;0,000859989;0,000695733;0,000621278;6,75755e-05;0,000698183;0,000709574;0,000696053;3,18812e-05;0,00064336;0,000744861;0,000704968;0,000850535;0,000674842
948;NC_072853.1;16750000;17000000;0,000982917;0,000279112;0,00102069;0,000927729;0,00014155;0,00100603;0,00102717;0,000951426;0,000956204;0,000982361;0,000948602;0,000941265;0,000339379;0,000307603;0,00109726;0,000938891;0,00104104;0,00101454;0,000569958;0,00101913;0,000998195;0,000874173;0,00104014;0,000795517;0,00105033;0,001034;0,000971179;0,000149298;0,000934171;0,000246467;0,00103996;0,000113659;0,00090169;0,000750246;0,000961429;0,00097602;0,00119149
949;NC_072853.1;17000000;17250000;0,00113043;0,000162398;0,00101562;0,000950498;0,001139;0,00128404;0,00198141;0,00131383;0,00140762;0,000675669;0,000997693;0,00125352;0,00107416;0,000876782;0,000339478;0,000902209;0,00122287;0,0011256;0,00186109;0,000811502;0,00156125;0,000896302;0,00186871;0,00187868;0,00193613;0,00207611;0,00202185;0,000160576;0,000773076;2,77264e-05;0,0011329;9,39119e-05;0,00113053;0,00155843;0,000903434;0,00197389;0,000653931
950;NC_072853.1;17250000;17500000;0,00104439;0,000973669;0,00107822;0,000950458;0,00115265;0,00123775;0,000856768;0,00115857;0,00119774;0,000954547;0,00130144;0,00118461;0,00135477;0,0011117;0,000139912;0,00107848;0,00118683;0,00099386;0,000997057;0,00117258;0,00129285;0,000917462;0,000921574;0,00120798;0,000992402;0,00122866;0,000709878;0,000154667;0,00121681;0,000848503;0,00138047;0,000264673;0,00101507;0,00159784;0,000855979;0,000776293;0,000819202
951;NC_072853.1;17500000;17750000;0,00114762;0,00141384;0,00120123;0,00110382;0,00146052;0,00151611;0,000439492;0,00118445;0,00121234;0,0013778;0,00122833;0,00123666;0,00172188;0,00143631;0,000730879;0,000510191;0,00132404;0,00127263;0,00119396;0,00160693;0,00125741;0,00114491;0,00125245;0,00141251;0,00121909;0,00163576;0,000442227;6,38039e-05;0,00154788;0,00131886;0,00107379;0,000110294;0,00119213;0,00146199;0,00110733;0,00112235;0,00114807
952;NC_072853.1;17750000;18000000;0,00173107;0,00130684;0,00112622;0,00108278;0,00155066;0,00165968;0,000471916;0,00176978;0,00202387;0,00181875;0,000389237;0,00180047;0,00117509;0,00107266;0,00132744;0,00108074;0,000815191;0,00120732;0,00063035;0,000870386;0,00191196;0,00108384;0,00098683;0,00188498;0,000894521;0,00177673;0,000488053;0,000139374;0,000995839;0,00108834;0,00124826;0,000131542;0,00108813;0,00169485;0,00107576;0,000969065;0,000167002
953;NC_072853.1;18000000;18250000;0,000591499;0,00105127;0,00167838;0,00156313;0,00114261;0,00168978;0,000955052;0,00159137;0,0016782;0,00170397;0,00140525;0,00156694;0,00151143;0,00146999;4,63757e-05;0,00125509;0,00168081;0,00167016;0,0015448;0,00182033;0,00165398;0,0014896;0,00144464;0,0013887;0,00136344;0,000861755;0,000873256;6,15399e-05;0,0019562;0,00101743;0,00158897;6,03645e-05;0,00164312;0,00160586;0,0015318;0,00132274;2,02224e-05
954;NC_072853.1;18250000;18500000;0,000887753;0,00147343;0,001034;0,00102837;0,00088628;0,00130371;0,000659211;0,000972729;0,00111424;0,0010653;0,00135009;0,000939799;0,000449252;0,000324867;0,000883876;0,00155645;0,000910284;0,000970193;0,00111923;0,00126703;0,000970801;0,000965551;0,00155332;0,000974384;0,0015174;0,00100865;0,000626832;6,84946e-05;0,00119906;0,00148151;0,0012407;2,91159e-05;0,00102693;0,000432071;0,00101769;0,00152187;0,000986093
955;NC_072853.1;18500000;18750000;0,00155002;0,00173078;0,00125979;0,00118385;0,00139082;0,00166991;0,000279722;0,00114126;0,00118673;0,00179668;0,00115593;0,00118994;6,42069e-05;7,87045e-05;0,00141861;0,00145205;0,00095332;0,0012791;0,00107621;0,00124931;0,00116512;0,00120886;0,0015756;0,00145584;0,00152866;0,00195521;0,000230781;7,33962e-05;0,00131354;0,00152461;0,00153193;9,22447e-05;0,00127473;0,000117831;0,00120692;0,00153896;0,00109299
956;NC_072853.1;18750000;19000000;0,00190428;0,00131505;0,0013415;0,00132376;0,00133918;0,000672436;0,00161547;0,00146277;0,00132558;0,0013445;0,00111739;0,00148715;0,000688601;0,000690346;0,000394756;0,00183539;0,00102059;0,00142922;0,00178083;0,000433272;0,00129185;0,00119749;0,00141257;0,00111513;0,00151295;0,00162373;0,00138579;9,13269e-05;0,000440694;0,00123416;0,00122653;8,19839e-05;0,00128894;0,00118773;0,00133946;0,0015618;0,00134018
957;NC_072853.1;19000000;19250000;0,000580217;0,00138103;0,00174954;0,0016631;0,00124169;0,00194257;0,00113576;0,00132372;0,000711094;0,0010979;0,00173613;0,00126326;0,00092122;0,000883694;0,00184472;0,00124266;0,000519917;0,0017056;0,00163087;0,00158194;0,000818418;0,001588;0,00068077;9,95948e-05;0,0010826;0,00198912;0,00144097;4,73046e-05;0,00159428;0,00129715;0,00103673;4,37175e-05;0,00163362;0,00135104;0,00175467;0,00109889;0,00130182
958;NC_072853.1;19250000;19500000;0,000949852;0,000839266;0,00120073;0,000700151;0,00109957;0,000657734;0,00109305;0,000549043;0,00103421;0,00103864;0,00110815;0,000547427;0,00117593;0,00106601;0,000717456;0,000843722;0,000929082;0,000937031;0,00122583;0,000622788;0,00107249;0,00115513;0,000781823;0,000626629;0,00103297;0,00100611;0,000825987;0,000107313;0,000633567;0,000787822;0,000584188;1,24222e-05;0,00107552;0,000993316;0,00063297;0,00100382;0,000859697
959;NC_072853.1;19500000;19750000;0,00137919;0,000785995;0,000828662;0,000780284;0,0012881;0,00139361;0,00129243;0,00146572;0,00158549;0,00104505;0,000710047;0,00146158;0,000853712;0,000835853;0,00100885;0,00149415;0,00113328;0,00144546;0,00115128;0,000693868;0,00148306;0,000800987;0,00103369;0,00106722;0,000931763;0,00101789;0,00153544;3,39748e-05;0,000771955;0,000864918;0,00149139;6,64227e-06;0,000756945;0,00156823;0,000726293;0,00118809;0,00147425
960;NC_072853.1;19750000;20000000;0,00121379;0,000741362;0,000956642;0,00133762;0,000743506;0,00110168;0,00141255;0,00131785;0,00118173;0,000909768;0,000165498;0,00128344;0,00105942;0,000992678;0,00125854;0,00100939;0,00114127;0,00107241;0,000759752;0,00124372;0,00145442;0,000500055;0,000687558;0,00119333;0,000935692;0,00102717;0,00123419;0,000126539;0,00122096;0,000511529;0,000989787;0,000502162;0,000614167;0,00118157;0,00139348;0,00117724;0,0011428
961;NC_072853.1;20000000;20250000;0,0010776;0,00112297;0,00114033;0,000920062;0,00107877;0,00106593;0,000848029;0,000719292;0,000592107;0,001113;0,000663373;0,000705165;0,000727635;0,000734871;0,000963524;0,000965661;0,000583368;0,000652349;0,000723676;0,000665436;0,000866571;0,000692657;0,000749835;0,00125144;0,00112897;0,000916445;0,000552169;2,77634e-06;0,000631543;0,000731899;0,000643911;0,000524824;0,000699725;0,000991357;0,000936116;0,00106721;0,000578953
962;NC_072853.1;20250000;20500000;0,00137796;0,00138726;0,00143894;0,00140781;0,00120609;0,00123881;0,00118602;0,00114374;0,00103458;0,00140321;0,00118404;0,00114394;0,000357113;0,000369372;0,00132236;0,00105685;0,00122359;0,000905955;0,00119729;0,00112817;0,00122555;0,00117861;0,00120086;0,000851031;0,00138742;0,00114074;0,000753938;1,71923e-05;0,0011298;0,00122707;0,0013128;0,00126761;0,00121288;0,00140712;0,00143349;0,000856479;0,000690745
963;NC_072853.1;20500000;20750000;0,000687669;0,000843215;0,000668863;0,000324868;0,000452153;0,000939225;0,000816363;0,000867752;0,00132581;0,000716189;0,000945559;0,000850518;0,000948451;0,000724182;0,000572452;0,00122339;0,000268274;0,00112926;0,000864618;0,000146771;0,00121389;0,000670656;0,000689116;0,000954554;0,000665557;0,000152654;0,00116967;1,15386e-05;9,60466e-05;0,000712336;0,000792804;0,000480906;0,000720386;0,00107855;0,000325076;0,00102271;0,00116769
964;NC_072853.1;20750000;21000000;0,00102625;0,00102407;0,000806295;0,000686755;0,00121478;0,00141981;0,00122616;0,00103804;0,00126046;0,000774153;0,00142035;0,00105696;0,00135697;0,0013203;0,000900344;0,000890813;0,0013349;0,000984656;0,00114801;0,000548895;0,0012625;0,00102316;0,00106711;0,00143184;0,000760016;2,59177e-05;0,001258;1,21298e-05;0,000607486;0,00104035;0,00112121;0,00135052;0,00107767;0,000671777;0,00069917;0,00110174;0,00119714
965;NC_072853.1;21000000;21250000;0,00125016;0,000396771;0,00106731;0,0016838;0,00098705;0,00124466;0,00125348;0,00110331;0,00135522;0,0010386;0,00125853;0,00113358;0,00140152;0,000940414;0,000304258;0,00130692;0,00145198;0,00153829;0,000362324;0,00117203;0,00146935;0,00103893;0,00105902;0,00128093;0,00105071;3,96373e-05;0,00132758;5,13959e-05;0,00117367;0,00103907;0,00136303;0,00125371;0,00103135;0,0011253;0,00166745;0,00170447;0,00129602
966;NC_072853.1;21250000;21500000;0,000752164;0,000867185;0,000637312;0,000820556;0,00101747;0,00109183;0,00071559;0,00109622;0,000805911;0,000610691;0,000944232;0,00103759;0,000865997;0,00085926;0,000866874;0,00118482;0,000795157;0,0010766;0,0011935;0,00105546;0,00114;0,00097534;0,00100571;0,000874163;0,000585052;3,58499e-05;0,000896688;0,000412575;0,00110612;0,000981477;0,00101686;0,000621152;0,000949387;0,000916948;0,000835867;0,000927017;0,000872387
967;NC_072853.1;21500000;21750000;0,00107331;0,00122767;0,0017088;0,00121611;0,00119839;0,00101196;0,0012972;0,00101439;0,00170027;0,00158988;0,000962683;0,0010507;0,00152688;0,000797894;0,00136533;0,000812975;0,00136044;0,00146858;0,000888616;0,00151953;0,00122695;0,0014004;0,00140572;0,00123764;0,00117613;0,000167917;0,00149499;0,00153896;0,0016277;0,00090661;0,000918585;0,000650819;0,00169238;0,000700221;0,00122638;0,00090229;0,00134152
968;NC_072853.1;21750000;22000000;0,001319;0,00125111;0,00125641;0,00105088;0,000885746;0,00131743;0,00134712;0,00110296;0,00137779;0,00130671;0,00127198;0,00127042;0,00122075;0,00114961;0,000958498;0,000982455;0,00120841;0,0010651;0,00147546;0,00121152;0,000978548;0,000984383;0,000945809;0,00123546;0,00139802;1,74022e-05;0,00124813;0,00104572;0,00130562;0,00122288;0,000861933;0,00121113;0,000967249;0,00049609;0,00103348;0,000913513;0,00134153
969;NC_072853.1;22000000;22250000;0,000859208;0,00112251;0,00100023;0,0011105;0,00102677;0,00144175;0,000878834;0,000957331;0,000796441;0,000508071;0,000854987;0,000481548;0,000954833;0,00106956;0,00117298;0,00114762;0,000870197;0,00116541;0,00125166;0,00115386;0,00108726;0,001113;0,00109623;0,000874555;0,000761725;2,71373e-05;0,000781355;0,00120708;0,00115694;0,00115865;0,00102981;0,00113413;0,00111862;0,000700534;0,00107527;0,00110394;0,00108449
970;NC_072853.1;22250000;22500000;0,000817441;0,00114385;0,00120475;0,00106417;0,000899824;0,00144528;0,000725777;0,00107962;0,000814218;0,000781038;0,00103159;0,00101565;0,00112986;0,00105073;0,00105611;0,00102916;0,00110884;0,00115845;0,00138969;0,00131835;0,0010683;0,00104038;0,00106565;0,00119171;0,00109377;1,07817e-05;0,00139312;0,00112717;0,00134388;0,000936445;0,00113335;0,00101093;0,00106921;0,000187387;0,0010855;0,00121645;0,0011817
971;NC_072853.1;22500000;22750000;0,00135639;0,00101758;0,00145226;0,00124109;0,00133666;0,00103838;0,00134167;0,00117181;0,00135433;0,00131143;0,000948464;0,000970739;0,00118091;0,00113195;0,00093977;0,00130623;0,00130511;0,0014206;0,00113453;0,00122848;0,00104687;0,00117765;0,00137231;0,0009918;0,00140828;7,64768e-05;0,000993681;0,00133276;0,00130213;0,00126607;0,00128109;0,00134787;0,00121496;0,000938418;0,0014651;0,000816018;0,00132379
972;NC_072853.1;22750000;23000000;0,00110869;0,000992719;0,0010204;0,000888484;0,000983169;0,0010085;0,00111699;0,00113596;0,00115257;0,00129681;0,000756458;0,000858353;0,00100403;0,000908547;0,00119839;0,00108912;0,00111329;0,00111163;0,0008825;0,00112691;0,000971598;0,000840239;0,0012286;0,000754181;0,00111953;4,27327e-05;0,00120639;0,000915073;0,00112667;0,000497188;0,0011065;0,000904969;0,000852003;0,00128286;0,000865984;0,00115212;0,00118335
973;NC_072853.1;23000000;23250000;0,00130337;0,00083905;0,00101576;0,00129166;0,00108161;0,00134195;0,00123325;0,00122185;0,000795023;0,00110268;0,000859602;0,00130725;0,00112965;0,000562091;0,00125524;0,000870404;0,00122983;0,00117526;0,000965577;0,00115872;0,00119974;0,00118533;0,000823379;0,000936034;0,00118886;4,9555e-06;0,000982124;0,00129918;0,00130297;0,00103136;0,000895107;0,00103792;0,00130993;0,00105037;0,00132672;0,00116622;0,000788891
974;NC_072853.1;23250000;23500000;0,000689304;0,00122635;0,000604001;0,00129902;0,000858769;0,00129602;0,000618369;0,000913413;0,00128505;0,000538367;0,00127268;0,00124465;0,00116649;0,00120843;0,00102785;0,00102517;0,00072857;0,00089888;0,00143961;0,00153323;0,00102068;0,00125859;0,00133967;0,000932954;0,000250773;1,01006e-05;0,000980351;0,00129821;0,00153158;0,00114887;0,000984144;0,00105472;0,00130936;0,000815852;0,00128059;0,00120049;0,00138209
975;NC_072853.1;23500000;23750000;0,000547522;0,00112637;0,000714061;0,00105733;0,00103281;0,000865907;0,000654891;0,00103765;0,00126655;1,39628e-05;0,00104687;0,00106244;0,000936909;0,00125238;0,00101462;0,000943056;0,000976237;0,00107029;0,000690184;0,000709787;0,00125889;0,00103517;0,00112589;0,000750405;0,00107794;0,000203095;0,00115165;0,00110959;0,000840961;0,0013098;0,000906311;0,00151753;0,00110219;0,000781232;0,00105782;0,000768983;0,0010988
976;NC_072853.1;23750000;24000000;0,000879013;0,000956108;0,000776815;0,000924992;0,000723388;0,000817036;0,000843554;0,000418864;0,000942966;5,21638e-06;0,000883881;0,000904593;0,000673796;0,000782244;0,000500726;0,000568982;0,000110824;0,000552557;0,000624689;0,000582293;0,000632351;0,000856218;0,000932867;0,00074121;0,000462891;1,24277e-06;0,000771807;0,000893276;0,00063464;0,00035462;0,000599981;0,00062876;0,000892265;0,000721405;0,000938894;0,000801119;0,000520255
977;NC_072853.1;24000000;24250000;0,000628238;0,000674108;0,000721035;0,000646917;0,000512749;0,000874471;0,000671195;4,31009e-05;0,000925816;8,63426e-06;0,000657257;0,000653757;0,000632535;0,000808754;0,000718837;0,000728528;0,000570167;0,000848931;0,000714784;0,000662971;0,000618726;0,000625703;0,000940562;0,000732247;1,22611e-05;1,35732e-06;0,000133719;0,000629419;0,000711841;0,000505067;0,000723316;0,000681021;0,00065596;0,000758145;0,000638221;0,000820082;0,000698656
978;NC_072853.1;24250000;24500000;0,00079127;0,000947209;0,00048587;0,000832953;0,000580522;0,000775625;0,000756159;0,000398477;0,000791803;1,18844e-05;0,00089044;0,000873198;0,000787498;0,000823226;0,000443983;0,000867546;0,000857655;0,000709319;0,000970759;0,000635498;0,000694282;0,000923167;0,00090532;0,000781588;0,000410989;3,81677e-05;0,000792067;0,000968495;0,000622167;0,000783387;0,000894997;0,000743271;0,000922796;0,000476481;0,000932659;0,000900605;0,000943662
979;NC_072853.1;24500000;24750000;0,00045132;0,00102188;0,000708152;0,00108932;0,000988123;0,000699483;0,000467374;0,000939365;0,00108496;1,73923e-05;0,00109363;0,00105113;0,00122661;0,000342335;0,000597216;0,000988189;0,00111362;0,0009381;0,00110511;0,000682051;0,00101414;0,00103731;0,0011314;0,000355299;0,00123052;1,53866e-07;0,00112817;0,00108996;0,000660444;0,00101085;0,00100467;0,000934834;0,00108252;0,000665319;0,00111395;0,000354044;0,00123308
980;NC_072853.1;24750000;25000000;0,000578859;0,00063917;0,00124049;0,000631919;0,00108995;0,00117321;0,000565521;0,00073145;0,00102194;1,64377e-06;0,00063327;0,000600152;0,00102407;0,00100405;0,00104557;0,000814677;0,00113169;0,000721095;0,00108672;0,000948;0,000715656;0,000593591;0,0010672;0,00101314;0,000593335;1,36199e-05;0,000982317;0,00061887;0,00101378;0,0010047;0,000783073;0,000793451;0,000601835;0,00114182;0,000643674;0,00110403;0,000975834
981;NC_072853.1;25000000;25250000;0,00108097;0,000992607;0,00100639;0,000884743;0,00074617;0,00087607;0,00109421;0,000801739;0,00124028;3,20982e-05;0,000898983;0,000899375;0,00101506;0,000980866;0,000898795;0,000918676;0,00127707;0,000702372;0,000717184;0,00123856;0,000625929;0,00085698;0,00127626;0,000971926;0,00048681;6,23796e-05;0,00105257;0,00107731;0,00117658;0,000988455;0,00092721;0,000705596;0,000933198;0,000944835;0,000879578;0,00097841;0,000999208
