;Scaffold;BEGIN;END;EB1_S114;EB11_S84;EB12_S85;EB13_S86;EB14_S87;EB15_S88;EB16_S89;EB17_S90;EB18_S91;EB19_S92;EB2_S115;EB20_S93;EB21_S94;EB22_S95;EB24_S96;EB25_S97;EB26_S98;EB27_S99;EB28_S100;EB29_S101;EB3_S116;EB30_S102;EB31_S103;EB32_S104;EB33_S105;EB34_S106;EB35_S107;EB37_S108;EB38_S109;EB39_S110;EB40_S111;EB41_S112;EB42_S113;EB6_S117;EB7_S118;EB8_S119;EB9_S83
280;NC_072853.1;59000000;60000000;0,00100256;9,1452e-05;0,000102121;0,00105312;1,18661e-05;0,00103087;0,00105187;0,00129542;0,0010198;0,000939526;0,0013945;0,00106228;0,00135961;0,0012259;0,0011091;0,000968962;0,0010286;0,000119678;0,00104379;0,00114013;0,00113719;0,00128897;0,0012856;3,22409e-06;0,00126065;0,00115918;0,00132745;0,00123778;0,00118853;0,00127769;0,00124438;5,46311e-05;0,00128354;0,001045;0,00105635;0,00133423;3,1278e-06
281;NC_072853.1;60000000;61000000;0,00130847;6,64188e-05;6,91805e-05;0,000859281;9,68009e-06;0,00169073;0,00105232;0,00131518;0,00138908;0,00145376;0,00126702;0,000665022;0,00127854;0,00135105;0,00105426;0,00144422;0,0014211;9,6908e-05;0,00125846;0,00144993;0,00138642;0,00124894;0,00120405;1,34422e-05;0,0014148;0,00139993;0,0014032;0,00134468;0,00131489;0,00118977;0,00116032;0,00010271;0,00133258;0,00159175;0,000877825;0,00133085;2,76658e-06
282;NC_072853.1;61000000;62000000;0,000903183;5,55499e-05;0,000414627;0,00100895;4,01145e-06;0,00127138;0,00138597;0,00138487;0,000946685;0,00138761;0,00123752;0,000294055;0,00122124;0,0011728;0,00127706;0,00142554;0,00129265;8,59102e-05;0,00108415;0,00121173;0,0011962;0,00136008;0,00122795;0,000292647;0,00121861;0,00123021;0,00114747;0,00126961;0,00116124;0,0011331;0,00117624;5,70533e-05;0,00113294;0,00139743;0,000994134;0,00140899;0,000311674
283;NC_072853.1;62000000;63000000;0,00145494;0,000262434;0,000993065;0,00154685;4,74299e-05;0,00165736;0,00158171;0,001553;0,00146878;0,00167127;0,0015774;0,00152235;0,00154002;0,00163227;0,00131754;0,00141588;0,00128942;6,42046e-05;0,0015562;0,00143342;0,000116739;0,000472963;0,00174575;0,00146626;0,00172534;0,00169659;0,00165155;0,0009795;0,00156524;6,81572e-05;0,00151484;0,000616834;0,00153629;0,00168682;0,001585;0,00158522;0,00150517
284;NC_072853.1;63000000;64000000;0,00106967;0,001032;0,00131725;0,0010785;2,30506e-05;0,00110116;0,00120541;0,0010056;0,00105322;0,000934084;0,000968774;0,00109522;0,000946381;0,00108818;0,00109013;0,00106431;0,000927181;1,97601e-05;0,000836989;0,000896143;5,78421e-05;0,00103665;0,00108881;0,00107135;0,000590472;0,00107407;0,00109172;0,00111174;0,00112056;4,42372e-05;0,00094577;0,00108634;0,000838277;0,000992793;0,00110303;0,00101592;0,00103345
285;NC_072853.1;64000000;65000000;0,000938274;0,000894309;0,00100331;0,000985955;2,02753e-05;0,000836276;0,00104497;0,000890105;0,000907108;0,00077373;0,000974267;0,000714608;0,000945377;0,000747656;0,000608896;0,000749441;0,00102036;2,65707e-05;0,00107208;0,00087978;3,98908e-05;0,000802984;0,00102575;0,00071946;0,000876851;0,000656224;0,000950282;0,00103123;0,000861185;2,0043e-05;0,000977516;0,00103014;0,0010397;0,000812235;0,000994322;0,000916659;0,000808177
286;NC_072853.1;65000000;66000000;0,00109219;0,000863155;0,00113257;0,00113723;5,93346e-06;0,001035;0,00106267;0,000991508;0,00115649;0,000983353;0,000948352;1,3809e-05;0,000986093;0,000986925;0,00090664;0,000890363;0,000989025;2,23247e-05;0,000812239;0,000996061;2,26935e-05;0,000815847;0,00102031;6,46216e-06;0,000845135;0,000914164;0,00106832;0,000398984;0,00089191;1,44747e-05;0,000986403;0,00113325;0,000267733;0,00100864;0,00115611;0,000909676;0,00101324
287;NC_072853.1;66000000;67000000;0,000786494;0,000716023;0,000755438;0,000675048;1,13221e-06;0,000829561;0,00127155;0,000610646;0,000926991;0,000943268;0,000786696;4,46076e-06;0,000776682;0,000600397;0,000839565;0,000936275;0,00100189;9,65438e-05;0,000653122;0,00102032;0,000117672;0,00058563;0,000635192;1,06853e-06;0,00107902;0,000978796;0,00104876;0,000735963;0,00104605;1,44874e-05;0,000598706;0,000709259;0,000198628;0,0011624;0,000700809;0,000716647;0,000612077
288;NC_072853.1;67000000;68000000;0,00073514;0,00082018;0,00079417;0,000975814;2,30352e-06;0,00120119;0,000890113;0,000764233;0,000830635;0,000893367;0,000820965;4,34674e-06;0,000814518;0,000750197;0,00104881;0,000673576;0,00105129;2,20937e-05;0,00114016;0,00102721;8,28164e-05;0,000757707;0,000787259;3,6637e-06;0,000711327;0,00104479;0,00104722;0,00083152;0,00100173;2,2183e-05;0,000767043;0,000916356;5,7428e-05;0,000936579;0,000992185;0,00115199;0,000785648
289;NC_072853.1;68000000;69000000;0,00103803;0,000993186;0,000912639;0,00105226;4,66202e-06;0,00116914;0,00086698;0,000847519;0,00109921;0,00103114;0,000924893;3,37053e-06;0,000904476;0,000836926;0,00109854;0,000948228;0,000989478;3,16429e-05;0,00111537;0,00102839;1,68854e-05;0,00086428;0,000884375;3,80765e-06;0,000809858;0,000972653;0,00101122;0,000891508;0,00101942;1,69848e-05;0,000831722;0,00108108;0,000414606;0,00105546;0,00106913;0,00114064;0,000869933
290;NC_072853.1;69000000;70000000;0,000686027;0,000608406;0,000752604;0,000808475;7,10786e-06;0,000418528;0,000843405;0,000505091;0,000639842;0,000742473;0,000758964;6,46314e-06;0,000522275;0,000511342;0,00068731;0,000830889;0,000679086;0,00018362;0,000813593;0,000640956;5,91351e-06;0,000514772;0,000533287;5,01096e-06;0,00070798;0,000863966;0,000692286;0,000583752;0,000686551;2,50572e-05;0,000545526;0,000842014;0,000736206;0,000762537;0,000816327;0,000764097;0,000580789
291;NC_072853.1;70000000;71000000;0,00082208;0,00105411;0,00103832;0,000908571;7,35801e-06;5,46441e-05;0,00100867;0,000488253;0,000862996;0,000940684;0,000695839;5,07993e-06;0,000772905;0,000752792;0,00100247;0,0011611;0,00112287;0,00112553;0,000922168;0,00111866;1,37692e-05;0,00126216;0,000827638;1,28169e-06;0,000908655;0,00100522;0,00100075;0,00098782;0,00101444;2,83986e-05;0,000429995;0,00100137;0,000661905;0,00101503;0,000918397;0,00103264;0,000951371
292;NC_072853.1;71000000;72000000;0,0010652;0,0011512;0,00107534;0,00022577;2,80857e-06;2,4193e-05;0,00116996;1,43508e-05;0,00105922;0,000930194;0,00088485;4,6668e-06;0,00107634;0,00105694;0,00104607;0,00106615;0,00106709;0,00108447;0,000955826;0,00106747;3,17478e-06;0,000726079;0,00105425;6,04061e-06;0,00126273;0,00106274;0,00108449;0,000934872;0,0010639;2,36697e-05;1,6893e-05;0,00101093;0,00106108;0,000945128;0,000201091;0,000716449;0,000911392
293;NC_072853.1;72000000;73000000;0,00111936;0,000974032;0,000852474;3,58431e-05;6,51248e-06;4,00785e-05;0,00111007;2,96616e-06;0,00113079;0,000712727;0,000976281;2,24331e-06;0,000249857;0,00101579;0,000992844;0,00102634;0,00115394;0,000817799;0,000847453;0,00114014;1,04423e-05;0,00105754;0,0010541;0,00016732;0,00112805;0,00118021;0,0012008;0,000677328;0,00117269;3,90185e-05;4,00978e-05;0,00101179;0,000939434;0,000736575;2,45863e-05;0,000944756;0,000709252
294;NC_072853.1;73000000;74000000;0,00109272;0,00127729;0,00112809;3,6507e-05;2,75034e-06;0,000587806;0,000787741;1,36227e-05;0,0011726;0,00122059;0,00101815;8,70922e-06;6,20771e-05;0,000989008;0,00110377;0,000749618;0,000975332;0,00118955;0,00122609;0,00115196;6,9506e-05;0,00115807;0,00102342;0,00110323;0,00103215;0,000835813;0,000759576;0,00124553;0,000744127;4,36929e-05;3,84244e-05;0,00114446;0,00100167;0,00129944;2,59051e-05;0,000990512;0,00122878
295;NC_072853.1;74000000;75000000;0,00136736;0,00140394;0,00147365;0,000202162;0,00116242;0,00116213;0,000956751;0,000142672;0,00156503;0,0013663;0,00132386;0,000170695;0,000369808;0,00132108;0,00108495;0,00128842;0,000413692;0,0016906;0,00122561;0,00132657;0,000354305;0,00110671;0,00137885;0,00146921;0,00155224;0,00138852;0,00129588;0,00152291;0,00130818;0,000256604;0,00133147;0,00156663;0,00149694;0,00155959;0,000146246;0,00130024;0,00135339
296;NC_072853.1;75000000;76000000;0,00151862;0,00121656;0,00123925;6,29901e-05;0,0012386;0,00123201;0,00139139;4,48134e-06;0,00147501;0,00133537;0,00152136;3,53889e-06;2,65513e-05;0,00131682;0,00138566;0,00113921;3,9396e-05;0,00124183;0,00122715;0,00138256;5,7367e-05;0,00126412;0,00112113;0,00129874;0,000949377;0,00146381;0,00123937;0,00121337;0,00122319;6,45333e-05;0,00127491;0,00155448;0,00145897;0,0011883;5,73727e-05;0,00142568;0,00115024
297;NC_072853.1;76000000;77000000;0,000976647;0,000704318;0,00107728;0,000705663;0,000444815;0,00080297;0,000966186;0,000525164;0,00106038;0,000920021;0,00108729;0,000512279;3,55987e-05;0,000972463;0,000929538;0,000970446;0,000530108;0,00100229;0,000818684;0,000989377;0,000421948;0,000895387;0,00101965;0,000910092;0,0008734;0,000999057;0,000852352;0,000965667;0,000805652;2,50095e-05;0,000781866;0,000687213;0,00103468;0,00106987;0,000699658;0,000996336;0,000932202
298;NC_072853.1;77000000;78000000;0,00055241;0,00107142;0,000900949;0,000845476;4,55851e-06;0,000958636;0,00105821;0,000897757;0,000994112;0,00108008;0,00124334;0,000884193;0,000135761;0,000483121;0,000668709;0,00101782;0,00105465;0,000991763;0,00106321;0,00110427;0,00115675;0,000925277;0,000678508;0,000909979;0,0010148;0,000773581;0,000919375;0,00116745;0,000941849;1,05569e-05;0,000839433;0,000169;0,00103239;0,00114392;0,00088483;0,000672331;0,000949664
299;NC_072853.1;78000000;79000000;0,00110749;0,000281589;0,00100691;0,000953026;1,58142e-06;0,00106615;0,000939127;0,00110069;0,000931908;0,000959597;0,00101851;0,00109009;5,74532e-05;0,00113194;0,000933434;0,000967622;0,00105884;0,00104477;0,00106006;0,00123175;0,00124409;0,000984598;0,00114781;0,00100637;0,00109511;0,000965904;0,00105302;0,000947688;0,00101107;2,43129e-05;0,000936049;3,83719e-05;0,000930704;0,0012584;0,000954046;0,00105947;0,000872921
300;NC_072853.1;79000000;80000000;0,00122534;4,51746e-05;0,00125669;0,00106422;3,13944e-06;0,00100876;0,00118867;0,000554797;0,00122002;0,00107089;0,00104979;0,00120635;3,16265e-05;0,00098421;0,000992897;0,00110838;0,00121672;0,000987406;0,00113585;0,000800816;0,0011543;0,0010931;0,00126928;0,00104523;0,00107801;0,00101761;0,00100076;0,000954736;0,000970911;0,000731614;0,0012437;7,47635e-06;0,00120715;0,00101226;0,00108497;0,000511315;0,000713212
301;NC_072853.1;80000000;81000000;0,0012456;4,731e-05;0,00114191;0,00132764;2,47906e-05;0,00155437;0,00118873;2,65122e-05;0,00111607;0,00129751;0,00164066;0,000874751;8,87309e-05;0,00144448;0,00134395;0,00113087;0,0009553;0,00133531;0,00142594;0,00128121;0,00142094;0,00125261;0,00133092;0,0012523;0,00127009;0,00145245;0,00154305;0,00108409;0,00154125;0,00127717;0,00110471;6,70756e-05;0,00116978;0,00131275;0,00130212;0,00135621;0,00122507
302;NC_072853.1;81000000;82000000;0,00115865;0,000597954;0,00107815;0,000770744;9,89013e-06;0,00138257;0,00107052;1,36578e-05;0,00106741;0,00121124;0,000976904;0,000914746;3,62161e-05;0,00091781;0,00128321;0,00105243;0,000929099;0,00103533;0,000799531;0,00127785;0,000816455;0,000705242;0,00122637;0,000746905;0,00103812;0,00128292;0,00133803;0,00118605;0,00133984;0,000720269;0,00092019;2,38903e-05;0,00108999;0,00116542;0,000779875;0,00131064;0,00104973
303;NC_072853.1;82000000;83000000;0,00119149;0,00101595;0,00131407;0,00109936;2,50942e-05;0,00132987;0,00130209;1,93537e-05;0,00134087;0,00127961;0,00110355;0,00133971;9,05109e-05;0,00121891;0,00109452;0,00103418;0,00135323;0,00102221;0,00128654;0,00134541;0,0011767;0,00103744;0,00134762;0,00101829;0,00138774;0,00114209;0,0013666;0,00107416;0,00130716;0,00108215;0,00109167;0,0010658;0,00133003;0,00103082;0,00110043;0,00120153;0,0011035
304;NC_072853.1;83000000;84000000;0,00132858;0,00138377;0,00119447;0,00126805;2,64292e-05;0,0010675;0,00128068;1,28462e-05;0,00119666;0,00135483;0,00138522;0,00138202;0,000150633;0,00053584;0,00138327;0,00124883;0,00149466;0,0014071;0,00107772;0,00127688;0,00148808;0,00102216;0,0013651;0,00106973;0,00126228;0,00150079;0,00114329;0,00144979;0,00106754;0,00108405;0,00101685;0,00108061;0,00121584;0,00127084;0,00130646;0,00110753;0,00152946
305;NC_072853.1;84000000;85000000;0,00131699;0,00120605;0,00141287;0,00145418;1,87271e-05;0,00160932;0,00139521;2,557e-05;0,0014565;0,00103929;0,0011021;0,000944501;0,000151562;2,15964e-05;0,00117699;0,0010159;0,00012969;0,00117961;0,00134448;0,0010147;0,00108506;0,00108463;0,0013323;0,00107516;0,0011197;0,0012444;0,00167683;0,00150694;0,00159578;0,00110002;0,00148829;0,00164703;0,0014329;0,00100951;0,00145662;0,00123135;0,00131128
306;NC_072853.1;85000000;86000000;0,00129743;0,00127471;0,00145304;0,00134903;2,00578e-05;0,00140577;0,00143565;1,99416e-05;0,00145383;0,00137204;0,000872276;0,00129033;0,000114565;1,16278e-05;0,00138723;0,0013021;0,000131474;0,00123324;0,000732267;0,00111846;0,00154706;0,00113173;0,00144234;0,00115721;0,00118803;0,00152346;0,00134156;0,00136248;0,00131158;0,00116882;0,00120557;0,00131183;0,0014556;0,00129574;0,00140266;0,00123532;0,00133377
307;NC_072853.1;86000000;87000000;0,000862603;0,00130033;0,00116565;0,00119019;2,99899e-05;0,00112712;0,00121399;8,27518e-05;0,00119522;0,00106544;0,00107215;0,00115673;0,000155757;4,21889e-05;0,00135954;0,00113673;0,000216868;0,00129636;0,0011458;0,00132455;0,00158137;0,00157708;0,000935941;0,00165064;0,00166019;0,00152271;0,00109978;0,00110721;0,00105391;0,00160761;0,000900154;0,00103403;0,00114488;0,00156983;0,00122331;0,00138901;0,000899322
308;NC_072853.1;87000000;88000000;0,00100576;0,00128149;0,000865317;0,000907091;2,73259e-05;0,00117644;0,000787025;0,00130219;0,000738027;0,00120439;0,00145662;0,00124547;0,000168282;1,91588e-05;0,00105171;0,00121505;0,000103494;0,000184156;0,000866851;0,00136567;0,00118583;0,000962036;0,00107651;0,000924036;0,000971675;0,00112649;0,00118736;0,00134527;0,00118261;0,000947442;0,00104676;0,00100356;0,000804491;0,0012869;0,000945481;0,00101798;0,00094742
309;NC_072853.1;88000000;89000000;0,000868503;0,00142747;0,00136707;0,000994871;1,76017e-05;0,00150982;0,0014442;0,00152256;0,00140133;0,00138891;0,00123746;0,0014792;0,00024544;3,28679e-05;0,00147068;0,00120702;0,000299371;0,00019549;0,00126342;0,00156547;0,00192267;0,00110702;0,000941869;0,00109842;0,00116217;0,00172884;0,00146992;0,00141779;0,00139335;0,00115223;0,000858127;0,00127876;0,00140453;0,00115419;0,000997469;0,0012016;0,000894272
310;NC_072853.1;89000000;90000000;0,000905217;0,00123756;0,00136144;0,000503006;2,46987e-05;0,00137507;0,00133356;0,00113902;0,00134467;0,00121253;0,000761374;0,00118475;0,00015914;5,67707e-05;0,000869992;0,00115259;0,000138631;7,48868e-05;0,00105892;0,0014949;0,00101118;0,00115046;0,000977384;0,00116227;0,00120706;0,000975289;0,00134518;0,00125541;0,0012261;0,00118516;0,000862535;0,00128929;0,00131784;0,001297;0,000500737;0,00112286;0,00111688
311;NC_072853.1;90000000;91000000;0,00060809;0,00100497;0,000463886;0,000876253;0,000732061;0,00110578;0,00045858;0,000921377;0,000466337;0,00100096;0,000883886;0,00115303;4,21598e-05;0,000467051;0,000887813;0,00100281;8,01786e-05;5,0949e-05;0,0011278;0,00137898;0,0011091;0,000974289;0,00110141;0,000977462;0,000954806;0,00100629;0,00109848;0,00110837;0,00117198;0,000969908;0,00090666;0,00054558;0,00122502;0,00121032;0,000910556;1,40848e-05;0,00111119
312;NC_072853.1;91000000;92000000;0,00101777;0,000882317;1,08244e-05;0,00111375;0,00118144;0,00110841;1,91829e-05;0,0011633;1,03383e-05;0,000600001;0,000772833;0,00108852;3,03329e-05;0,000935248;0,00100798;0,00106016;1,11992e-05;2,05972e-05;0,00071696;0,000921625;0,00101089;0,000869887;0,0010968;0,000859122;0,00117733;0,00102279;0,00111039;0,00110976;0,00102037;0,000843093;0,000885623;1,54148e-05;0,0012092;0,00107591;0,00111652;1,36202e-05;0,00108907
313;NC_072853.1;92000000;93000000;0,00114015;0,000982162;0,0010044;0,00105151;0,000475199;0,000835272;0,00101005;0,000959639;0,00100325;0,00107503;0,000987088;0,000852095;0,000983131;0,00101522;0,000903085;0,000954678;4,20257e-05;7,27308e-05;0,000985713;0,00087213;0,00101549;0,000987076;0,00119384;0,00105351;0,00099812;0,000560982;0,000872247;0,000997177;0,00101233;3,97032e-05;0,00115335;0,000793701;0,000782121;0,0010395;0,00106011;3,7819e-05;0,000983724
314;NC_072853.1;93000000;94000000;0,000849072;0,000901363;0,000318741;0,00101081;0,00018425;0,00104481;0,00105097;0,000962158;0,00103951;0,00103329;0,000974228;1,51014e-05;0,000858968;0,00106868;0,00104948;0,00090471;0,000522778;3,85313e-05;0,000993095;0,000950898;0,000170667;0,000946799;0,000941677;0,000914805;0,000962183;2,54062e-05;0,00108921;0,00096047;0,000992811;2,23398e-05;0,00095338;0,000917654;3,46169e-05;0,000869801;0,00100328;1,16159e-05;0,000851346
315;NC_072853.1;94000000;95000000;0,00103155;0,000855764;0,000442955;0,00067106;0,00105253;0,000948637;0,000997951;0,000934305;0,00104791;0,000978347;0,000843073;8,95224e-05;0,001087;0,000984512;0,00103556;0,000813491;0,0010603;7,10489e-05;0,000661315;0,000668127;2,81547e-05;0,000927739;0,00104641;0,000909515;0,000947398;4,27263e-05;0,000955782;0,000980652;0,000917001;3,29219e-05;0,000995224;0,000895082;3,27292e-05;0,00105185;0,000675906;2,34838e-05;0,00104007
316;NC_072853.1;95000000;96000000;0,00091256;0,000933512;0,000986921;0,000634182;0,000984134;0,00101069;0,000864718;0,000914674;0,00084274;0,000873346;0,000943814;0,00102275;0,000977951;0,000941411;0,000841607;0,0010607;0,000798922;1,6396e-05;0,000628065;0,000851117;1,57841e-05;0,000911378;0,000966952;0,000890176;0,000910264;0,000189539;0,000995033;0,000922866;0,00102592;1,45573e-05;0,000951239;0,00102588;1,72414e-05;0,000800827;0,000642027;2,19663e-05;0,000974363
317;NC_072853.1;96000000;97000000;0,000987338;0,000809173;0,000887906;0,000901481;0,000879182;0,000920912;0,000841693;0,00104001;0,000844121;0,000974262;0,000788418;0,000877253;0,00090485;0,000954033;0,000813456;0,000763802;1,99078e-05;4,43394e-05;0,000952289;0,000975959;2,40352e-05;0,00103558;0,000997219;0,00103147;0,00104976;0,000443923;0,000954587;0,00100819;0,000973993;3,78788e-05;0,000399787;0,000972846;3,54081e-05;4,86671e-05;0,000928771;5,50396e-05;0,000609419
318;NC_072853.1;97000000;98000000;0,000976614;0,00102338;0,000589842;0,000966108;0,000591303;0,000746582;0,000858016;0,00103022;0,000836174;0,000824393;0,000961862;0,000517775;0,000603158;0,000830381;0,00111613;0,00100583;1,36394e-05;2,18239e-05;0,000830545;0,000979468;1,00348e-05;0,00103473;0,00100585;0,000579168;0,00105153;0,000958749;0,000545565;0,000645799;0,000619577;2,14889e-05;3,57834e-05;0,000937257;2,42038e-05;2,33024e-05;0,000986893;0,000731929;0,000256122
319;NC_072853.1;98000000;99000000;0,000765455;0,00106613;0,000796969;0,000774379;0,000592187;0,000792938;0,00072063;0,000666021;0,000760841;0,000851613;0,000614859;0,000800938;0,000796715;0,000749089;0,00089409;0,000906968;6,9207e-06;2,9203e-05;0,000739944;0,000567145;8,81891e-06;0,000651382;0,000814437;0,00078231;0,000647939;0,000962852;0,000806708;0,000819154;0,000837949;2,33651e-05;3,26153e-05;0,000765151;1,2977e-05;2,98209e-05;0,000794103;0,000564676;0,00072388
320;NC_072853.1;99000000;100000000;0,00108118;0,000949883;0,00109596;0,00105526;7,06144e-06;0,00118483;0,00107749;0,000237045;0,00107044;0,000886937;0,0008159;0,00120187;0,00106079;0,00116462;0,000689351;0,00116949;2,69806e-05;0,000884143;0,00125059;0,00112956;9,98251e-06;0,000192279;0,00119342;0,00100937;0,00105708;0,000963856;0,00126361;0,00107854;0,00110963;4,60594e-05;3,46567e-05;0,00117581;5,38406e-05;6,28589e-05;0,0010875;0,00111218;0,00106848
321;NC_072853.1;100000000;101000000;0,00111538;0,0013371;0,00128679;0,00108495;1,0802e-06;0,00119125;0,000391761;5,75018e-05;0,00036941;0,0011329;0,00111185;0,000694873;0,00124661;0,000968349;0,000799537;0,000833166;6,9503e-05;0,00129455;0,000851096;0,000386497;0,00011192;4,02731e-05;0,00114158;0,00108426;0,000947004;0,00119124;0,00116052;0,00129273;0,00130583;4,54061e-05;6,64997e-05;0,00111579;0,00011256;0,000142773;0,00112893;0,000315705;0,00071752
322;NC_072853.1;101000000;102000000;0,000997004;0,000664508;0,000684218;0,000981979;8,23772e-06;0,000915912;0,000697629;1,55711e-05;0,000675709;0,00085107;0,000867774;0,000931676;0,000658533;0,000679743;0,000894125;0,000851076;3,55155e-05;0,000513901;0,000976802;0,000650943;1,7377e-05;2,46195e-05;0,00099148;0,000641535;0,000725373;0,000703376;0,000923453;0,000700625;0,000659893;1,54631e-05;2,42614e-05;0,000699973;3,82414e-05;2,74269e-05;0,000993745;0,000643737;0,000805754
323;NC_072853.1;102000000;103000000;0,000906763;0,000896114;0,000842772;0,000912392;1,67081e-05;0,00100958;0,000830586;3,17713e-05;0,000860838;0,000783623;0,000708233;0,000848856;0,000894758;0,000677154;0,000961035;0,0008243;2,19894e-05;0,000759461;0,000774733;0,000855357;2,78498e-05;3,05103e-05;0,000970012;0,000836062;0,000723538;0,00064166;0,00104804;0,000899417;0,000891911;2,78113e-05;2,81953e-05;0,000657013;4,89936e-05;5,01085e-05;0,000939656;0,000739208;0,000800697
324;NC_072853.1;103000000;104000000;0,00054522;0,000613481;0,000762102;0,000548116;4,82104e-06;0,000840766;0,000838872;1,20501e-05;0,000871257;0,000861371;0,00078252;0,000725743;0,00075969;0,00064715;0,000446727;0,000575345;7,61292e-05;0,000732816;0,00083589;0,000842476;8,67354e-05;1,05593e-05;0,000632883;0,000667969;0,000568574;0,000800285;0,000863284;0,000726492;0,000720412;1,10671e-05;1,79416e-05;0,000762788;0,000173266;0,000164865;0,000555489;0,000767243;0,000698034
325;NC_072853.1;104000000;105000000;0,000436041;0,000774924;0,000781452;0,000448031;0,00017949;0,000778576;0,000788287;0,000179738;0,000850146;0,000515617;0,000747308;0,000523238;0,000901836;0,000213513;0,000497953;0,000414496;0,000561773;0,000870136;0,000115665;0,000736309;0,000551679;0,000103022;0,000484371;0,000414614;0,000450973;0,0008325;0,000897698;0,000834773;0,000671033;0,000204962;0,000156203;0,000510305;0,000451303;0,000594054;0,000475055;0,000490884;0,000516698
326;NC_072853.1;105000000;106000000;0,0127633;0,0132122;0,0115193;0,0131604;0,00908367;0,0107247;0,0120622;0,0136149;0,0122696;0,0117004;0,0127808;0,00985865;0,0122985;0,0131801;0,0125315;0,010249;0,00868863;0,0122367;0,0124497;0,0119264;0,0110536;0,0108765;0,0132826;0,0107302;0,0134934;0,0116246;0,0125368;0,012016;0,0106777;0,0134575;0,012856;0,0112262;0,0118915;0,0141912;0,013465;0,0129261;0,0113838
327;NC_072853.1;106000000;107000000;0,000161709;0,000842971;0,00100521;0,000166345;2,12044e-05;0,000980393;0,000566262;3,00582e-05;0,000699687;0,000566914;0,000749784;0,000605266;0,000909977;2,4481e-05;0,000554018;8,2568e-05;0,000400354;0,00047582;0,000445415;0,000547734;0,000364413;2,16796e-05;0,00018255;0,000545606;0,000496545;0,000928474;0,000967224;0,000849566;0,000908001;3,59625e-05;2,48563e-05;0,000440311;0,000428699;0,000476363;0,000167371;0,000576845;0,00055822
328;NC_072853.1;107000000;108000000;0,000562562;0,000900126;0,000906349;0,000535654;9,48543e-05;0,000995542;0,000852536;0,000191003;0,000839806;0,000799256;0,000378105;0,000937673;0,000966294;0,000715589;0,000800497;0,00070453;0,000115366;0,000975167;0,000825642;0,000824422;0,000256761;0,000138341;0,000641205;0,000734069;0,000776754;0,000957828;0,00105872;0,000899116;0,000900272;0,00015567;0,000168246;0,000778605;0,000333554;0,000258186;0,000563361;0,000939678;0,000639523
329;NC_072853.1;108000000;109000000;0,000445333;0,00119171;0,000988667;0,000470529;5,15575e-05;0,00107061;0,00110162;9,24842e-05;0,0011302;0,000886578;0,00109764;0,000971488;0,000977167;0,000952933;0,000968142;6,84282e-05;0,000139961;0,000760153;0,000945729;0,00113633;0,000120225;5,35757e-05;0,000648453;0,0009233;0,00109418;0,00070464;0,00108956;0,00108527;0,00101386;0,000109348;8,84464e-05;0,001124;0,000162677;0,000141264;0,00046551;0,000997836;0,000743606
330;NC_072853.1;109000000;110000000;0,00044597;0,000440384;0,0011768;0,000163574;5,00894e-05;0,00118332;0,00124314;0,000173647;0,00126869;0,000662343;0,000635182;0,0013101;0,00123798;0,000992124;0,00114844;0,00104015;0,000168826;0,000724859;0,00120257;0,00106322;0,000224787;0,00016859;0,000397505;0,00102939;0,00041669;0,000561227;0,0012923;0,00122614;0,00122091;0,000184037;0,000605854;0,00118872;0,000233231;0,000296775;0,000176711;0,000605936;0,00103463
331;NC_072853.1;110000000;111000000;0,000983956;0,000742335;0,00106687;4,16044e-05;2,31414e-05;0,00102093;0,00118964;0,000537881;0,00121267;0,00103368;0,00125399;0,000815906;0,0010923;0,000957935;0,000977649;0,000802714;0,00011508;0,00116779;0,00121194;0,00105437;9,39495e-05;8,04686e-05;0,000291979;0,000957476;0,00069218;0,000139755;0,00110035;0,00113783;0,00107629;0,000116933;0,000976838;0,00119734;0,000604019;0,000232809;3,46158e-05;0,00109721;0,00108686
332;NC_072853.1;111000000;112000000;0,00098313;0,00102228;0,00114744;9,88288e-05;1,80326e-05;0,000976678;0,000903953;0,000957714;0,000856495;0,00101146;0,00109704;0,00068471;0,00110275;0,000865107;0,0010181;0,000874305;1,25641e-05;0,000900804;0,00113158;0,000882869;2,87836e-05;6,31742e-05;0,000233729;0,00105628;0,000965848;2,8696e-05;0,00094494;0,00111812;0,00109016;6,52361e-05;0,000902482;0,000768732;0,00107647;9,14534e-05;0,000107562;0,00100723;0,00126651
333;NC_072853.1;112000000;113000000;4,01436e-06;0,000829816;8,97357e-05;0,000858849;2,29553e-06;0,000966145;0,000485967;0,000903303;0,000880941;0,000853068;0,000806492;0,000665781;0,000531534;0,000810785;0,000526896;0,000716522;4,20726e-06;0,000779781;0,000250887;0,000353286;1,46108e-05;3,15923e-06;0,000842975;0,000505087;0,000842499;5,18076e-06;0,000533224;0,000504385;0,000618546;5,48171e-06;0,000840604;0,000801017;0,000242648;2,04746e-05;0,000839693;0,000585419;0,000241739
